Date,Close
2025-08-05 00:00:00-04:00,3381.89990234375
2025-08-06 00:00:00-04:00,3380.0
2025-08-07 00:00:00-04:00,3400.300048828125
2025-08-08 00:00:00-04:00,3439.10009765625
2025-08-11 00:00:00-04:00,3353.10009765625
2025-08-12 00:00:00-04:00,3348.89990234375
2025-08-13 00:00:00-04:00,3358.699951171875
2025-08-14 00:00:00-04:00,3335.199951171875
2025-08-15 00:00:00-04:00,3336.0
2025-08-18 00:00:00-04:00,3331.699951171875
2025-08-19 00:00:00-04:00,3313.39990234375
2025-08-20 00:00:00-04:00,3343.39990234375
2025-08-21 00:00:00-04:00,3336.89990234375
2025-08-22 00:00:00-04:00,3374.39990234375
2025-08-25 00:00:00-04:00,3373.800048828125
2025-08-26 00:00:00-04:00,3388.60009765625
2025-08-27 00:00:00-04:00,3404.60009765625
2025-08-28 00:00:00-04:00,3431.800048828125
2025-08-29 00:00:00-04:00,3473.699951171875
2025-09-02 00:00:00-04:00,3549.39990234375
2025-09-03 00:00:00-04:00,3593.199951171875
2025-09-04 00:00:00-04:00,3565.800048828125
2025-09-05 00:00:00-04:00,3613.199951171875
2025-09-08 00:00:00-04:00,3638.10009765625
2025-09-09 00:00:00-04:00,3643.300048828125
2025-09-10 00:00:00-04:00,3643.60009765625
2025-09-11 00:00:00-04:00,3636.89990234375
2025-09-12 00:00:00-04:00,3649.39990234375
2025-09-15 00:00:00-04:00,3682.199951171875
2025-09-16 00:00:00-04:00,3688.89990234375
2025-09-17 00:00:00-04:00,3681.800048828125
2025-09-18 00:00:00-04:00,3643.699951171875
2025-09-19 00:00:00-04:00,3671.5
2025-09-22 00:00:00-04:00,3740.699951171875
2025-09-23 00:00:00-04:00,3780.60009765625
2025-09-24 00:00:00-04:00,3732.10009765625
2025-09-25 00:00:00-04:00,3736.89990234375
2025-09-26 00:00:00-04:00,3775.300048828125
2025-09-29 00:00:00-04:00,3820.89990234375
2025-09-30 00:00:00-04:00,3840.800048828125
2025-10-01 00:00:00-04:00,3867.5
2025-10-02 00:00:00-04:00,3839.699951171875
2025-10-03 00:00:00-04:00,3880.800048828125
2025-10-06 00:00:00-04:00,3948.5
2025-10-07 00:00:00-04:00,3976.60009765625
2025-10-08 00:00:00-04:00,4043.300048828125
2025-10-09 00:00:00-04:00,3946.300048828125
2025-10-10 00:00:00-04:00,3975.89990234375
2025-10-13 00:00:00-04:00,4108.60009765625
2025-10-14 00:00:00-04:00,4138.7001953125
2025-10-15 00:00:00-04:00,4176.89990234375
2025-10-16 00:00:00-04:00,4280.2001953125
2025-10-17 00:00:00-04:00,4189.89990234375
2025-10-20 00:00:00-04:00,4336.39990234375
2025-10-21 00:00:00-04:00,4087.699951171875
2025-10-22 00:00:00-04:00,4044.39990234375
2025-10-23 00:00:00-04:00,4125.5
2025-10-24 00:00:00-04:00,4118.39990234375
2025-10-27 00:00:00-04:00,4001.89990234375
2025-10-28 00:00:00-04:00,3966.199951171875
2025-10-29 00:00:00-04:00,3983.699951171875
2025-10-30 00:00:00-04:00,4001.300048828125
2025-10-31 00:00:00-04:00,3982.199951171875
2025-11-03 00:00:00-05:00,4000.300048828125
2025-11-04 00:00:00-05:00,3947.699951171875
2025-11-05 00:00:00-05:00,3980.300048828125
2025-11-06 00:00:00-05:00,3979.89990234375
