Date,Close
2025-08-05 00:00:00-04:00,65.16000366210938
2025-08-06 00:00:00-04:00,64.3499984741211
2025-08-07 00:00:00-04:00,63.880001068115234
2025-08-08 00:00:00-04:00,63.880001068115234
2025-08-11 00:00:00-04:00,63.959999084472656
2025-08-12 00:00:00-04:00,63.16999816894531
2025-08-13 00:00:00-04:00,62.650001525878906
2025-08-14 00:00:00-04:00,63.959999084472656
2025-08-15 00:00:00-04:00,62.79999923706055
2025-08-18 00:00:00-04:00,63.41999816894531
2025-08-19 00:00:00-04:00,62.349998474121094
2025-08-20 00:00:00-04:00,63.209999084472656
2025-08-21 00:00:00-04:00,63.52000045776367
2025-08-22 00:00:00-04:00,63.65999984741211
2025-08-25 00:00:00-04:00,64.80000305175781
2025-08-26 00:00:00-04:00,63.25
2025-08-27 00:00:00-04:00,64.1500015258789
2025-08-28 00:00:00-04:00,64.5999984741211
2025-08-29 00:00:00-04:00,64.01000213623047
2025-09-02 00:00:00-04:00,65.58999633789062
2025-09-03 00:00:00-04:00,63.970001220703125
2025-09-04 00:00:00-04:00,63.47999954223633
2025-09-05 00:00:00-04:00,61.869998931884766
2025-09-08 00:00:00-04:00,62.2599983215332
2025-09-09 00:00:00-04:00,62.630001068115234
2025-09-10 00:00:00-04:00,63.66999816894531
2025-09-11 00:00:00-04:00,62.369998931884766
2025-09-12 00:00:00-04:00,62.689998626708984
2025-09-15 00:00:00-04:00,63.29999923706055
2025-09-16 00:00:00-04:00,64.5199966430664
2025-09-17 00:00:00-04:00,64.05000305175781
2025-09-18 00:00:00-04:00,63.56999969482422
2025-09-19 00:00:00-04:00,62.68000030517578
2025-09-22 00:00:00-04:00,62.63999938964844
2025-09-23 00:00:00-04:00,63.40999984741211
2025-09-24 00:00:00-04:00,64.98999786376953
2025-09-25 00:00:00-04:00,64.9800033569336
2025-09-26 00:00:00-04:00,65.72000122070312
2025-09-29 00:00:00-04:00,63.45000076293945
2025-09-30 00:00:00-04:00,62.369998931884766
2025-10-01 00:00:00-04:00,61.779998779296875
2025-10-02 00:00:00-04:00,60.47999954223633
2025-10-03 00:00:00-04:00,60.880001068115234
2025-10-06 00:00:00-04:00,61.689998626708984
2025-10-07 00:00:00-04:00,61.72999954223633
2025-10-08 00:00:00-04:00,62.54999923706055
2025-10-09 00:00:00-04:00,61.5099983215332
2025-10-10 00:00:00-04:00,58.900001525878906
2025-10-13 00:00:00-04:00,59.4900016784668
2025-10-14 00:00:00-04:00,58.70000076293945
2025-10-15 00:00:00-04:00,58.27000045776367
2025-10-16 00:00:00-04:00,57.459999084472656
2025-10-17 00:00:00-04:00,57.540000915527344
2025-10-20 00:00:00-04:00,57.52000045776367
2025-10-21 00:00:00-04:00,57.81999969482422
2025-10-22 00:00:00-04:00,58.5
2025-10-23 00:00:00-04:00,61.790000915527344
2025-10-24 00:00:00-04:00,61.5
2025-10-27 00:00:00-04:00,61.310001373291016
2025-10-28 00:00:00-04:00,60.150001525878906
2025-10-29 00:00:00-04:00,60.47999954223633
2025-10-30 00:00:00-04:00,60.56999969482422
2025-10-31 00:00:00-04:00,60.97999954223633
2025-11-03 00:00:00-05:00,61.04999923706055
2025-11-04 00:00:00-05:00,60.560001373291016
2025-11-05 00:00:00-05:00,59.599998474121094
2025-11-06 00:00:00-05:00,59.43000030517578
2025-11-07 00:00:00-05:00,59.75
2025-11-10 00:00:00-05:00,60.130001068115234
2025-11-11 00:00:00-05:00,61.040000915527344
2025-11-12 00:00:00-05:00,58.4900016784668
2025-11-13 00:00:00-05:00,58.689998626708984
2025-11-14 00:00:00-05:00,60.09000015258789
2025-11-17 00:00:00-05:00,59.90999984741211
2025-11-18 00:00:00-05:00,60.7400016784668
2025-11-19 00:00:00-05:00,59.439998626708984
2025-11-20 00:00:00-05:00,59.13999938964844
2025-11-21 00:00:00-05:00,58.060001373291016
2025-11-24 00:00:00-05:00,58.84000015258789
2025-11-25 00:00:00-05:00,57.95000076293945
2025-11-26 00:00:00-05:00,58.650001525878906
2025-11-28 00:00:00-05:00,58.54999923706055
2025-12-01 00:00:00-05:00,59.31999969482422
2025-12-02 00:00:00-05:00,58.63999938964844
2025-12-03 00:00:00-05:00,58.95000076293945
2025-12-04 00:00:00-05:00,59.66999816894531
2025-12-05 00:00:00-05:00,60.08000183105469
2025-12-08 00:00:00-05:00,58.880001068115234
2025-12-09 00:00:00-05:00,58.25
2025-12-10 00:00:00-05:00,58.459999084472656
2025-12-11 00:00:00-05:00,57.599998474121094
2025-12-12 00:00:00-05:00,57.439998626708984
2025-12-15 00:00:00-05:00,56.81999969482422
2025-12-16 00:00:00-05:00,55.27000045776367
2025-12-17 00:00:00-05:00,55.939998626708984
2025-12-18 00:00:00-05:00,56.150001525878906
2025-12-19 00:00:00-05:00,56.65999984741211
2025-12-22 00:00:00-05:00,58.0099983215332
2025-12-23 00:00:00-05:00,58.380001068115234
2025-12-24 00:00:00-05:00,58.349998474121094
2025-12-26 00:00:00-05:00,56.7400016784668
2025-12-29 00:00:00-05:00,58.08000183105469
2025-12-30 00:00:00-05:00,57.95000076293945
2025-12-31 00:00:00-05:00,57.41999816894531
2026-01-02 00:00:00-05:00,57.31999969482422
2026-01-05 00:00:00-05:00,58.31999969482422
2026-01-06 00:00:00-05:00,57.130001068115234
2026-01-07 00:00:00-05:00,55.9900016784668
2026-01-08 00:00:00-05:00,57.7599983215332
2026-01-09 00:00:00-05:00,59.119998931884766
2026-01-12 00:00:00-05:00,59.5
2026-01-13 00:00:00-05:00,61.150001525878906
2026-01-14 00:00:00-05:00,62.02000045776367
2026-01-15 00:00:00-05:00,59.189998626708984
2026-01-16 00:00:00-05:00,59.439998626708984
2026-01-20 00:00:00-05:00,60.34000015258789
2026-01-21 00:00:00-05:00,60.619998931884766
2026-01-22 00:00:00-05:00,59.36000061035156
2026-01-23 00:00:00-05:00,61.06999969482422
2026-01-26 00:00:00-05:00,60.630001068115234
2026-01-27 00:00:00-05:00,62.38999938964844
2026-01-28 00:00:00-05:00,63.209999084472656
2026-01-29 00:00:00-05:00,65.41999816894531
2026-01-30 00:00:00-05:00,65.20999908447266
2026-02-02 00:00:00-05:00,62.13999938964844
2026-02-03 00:00:00-05:00,63.209999084472656
2026-02-04 00:00:00-05:00,65.13999938964844
2026-02-05 00:00:00-05:00,63.290000915527344
2026-02-06 00:00:00-05:00,63.54999923706055
2026-02-09 00:00:00-05:00,64.36000061035156
2026-02-10 00:00:00-05:00,63.959999084472656
2026-02-11 00:00:00-05:00,64.62999725341797
2026-02-12 00:00:00-05:00,62.84000015258789
2026-02-13 00:00:00-05:00,62.88999938964844
2026-02-17 00:00:00-05:00,62.33000183105469
2026-02-18 00:00:00-05:00,65.19000244140625
2026-02-19 00:00:00-05:00,66.43000030517578
2026-02-20 00:00:00-05:00,66.38999938964844
2026-02-23 00:00:00-05:00,66.30999755859375
2026-02-24 00:00:00-05:00,65.62999725341797
2026-02-25 00:00:00-05:00,65.41999816894531
2026-02-26 00:00:00-05:00,65.20999908447266
2026-02-27 00:00:00-05:00,67.0199966430664
2026-03-02 00:00:00-05:00,71.2300033569336
2026-03-03 00:00:00-05:00,74.55999755859375
2026-03-04 00:00:00-05:00,74.66000366210938
2026-03-05 00:00:00-05:00,81.01000213623047
2026-03-06 00:00:00-05:00,90.9000015258789
2026-03-09 00:00:00-04:00,94.7699966430664
2026-03-10 00:00:00-04:00,83.44999694824219
2026-03-11 00:00:00-04:00,87.25
2026-03-12 00:00:00-04:00,95.7300033569336
2026-03-13 00:00:00-04:00,98.70999908447266
2026-03-16 00:00:00-04:00,93.5
2026-03-17 00:00:00-04:00,96.20999908447266
2026-03-18 00:00:00-04:00,96.31999969482422
2026-03-19 00:00:00-04:00,96.13999938964844
2026-03-20 00:00:00-04:00,98.31999969482422
2026-03-23 00:00:00-04:00,88.12999725341797
2026-03-24 00:00:00-04:00,92.3499984741211
2026-03-25 00:00:00-04:00,90.31999969482422
2026-03-26 00:00:00-04:00,94.4800033569336
2026-03-27 00:00:00-04:00,99.63999938964844
2026-03-30 00:00:00-04:00,102.87999725341797
2026-03-31 00:00:00-04:00,101.37999725341797
2026-04-01 00:00:00-04:00,100.12000274658203
